price,floor_area,beds,baths,property_type,floor_area_unit,price_sq_mt
275000.0,170.0,4.0,3.0,Detached,m²,1618.0
260000.0,110.0,3.0,3.0,Semi-D,m²,2364.0
275000.0,106.0,3.0,2.0,Semi-D,m²,2594.0
625000.0,227.0,4.0,3.0,Detached,m²,2753.0
525000.0,97.0,3.0,1.0,Semi-D,m²,5412.0
795000.0,191.0,3.0,2.0,Detached,m²,4162.0
479000.0,140.0,4.0,4.0,Detached,m²,3421.0
280000.0,83.0,3.0,2.0,Apartment,m²,3373.0
165000.0,76.0,2.0,2.0,Apartment,m²,2171.0
695000.0,138.0,3.0,2.0,Detached,m²,5036.0
500000.0,180.0,4.0,1.0,Detached,m²,2778.0
275000.0,44.0,1.0,1.0,Apartment,m²,6250.0
400000.0,161.0,4.0,2.0,Detached,m²,2484.0
180000.0,90.0,2.0,3.0,Semi-D,m²,2000.0
875000.0,185.0,4.0,3.0,Semi-D,m²,4730.0
199000.0,59.0,2.0,1.0,Detached,m²,3373.0
325000.0,80.0,2.0,2.0,Apartment,m²,4062.0
490000.0,102.0,3.0,1.0,Detached,m²,4804.0
275000.0,41.0,1.0,1.0,Apartment,m²,6707.0
685000.0,207.0,4.0,3.0,Detached,m²,3309.0
295000.0,58.0,1.0,1.0,Apartment,m²,5086.0
498000.0,146.0,3.0,2.0,Detached,m²,3411.0
730000.0,100.0,3.0,2.0,Semi-D,m²,7300.0
285000.0,74.0,3.0,2.0,Semi-D,m²,3851.0
420000.0,95.0,3.0,3.0,Semi-D,m²,4421.0
370000.0,79.0,2.0,2.0,Apartment,m²,4684.0
180000.0,63.0,2.0,2.0,Apartment,m²,2857.0
445000.0,94.0,2.0,2.0,Apartment,m²,4734.0
275000.0,94.0,2.0,3.0,Detached,m²,2926.0
495000.0,69.0,3.0,1.0,Semi-D,m²,7174.0
265000.0,150.0,3.0,3.0,Detached,m²,1767.0
390000.0,250.0,4.0,4.0,Detached,m²,1560.0
230000.0,109.0,4.0,1.0,Detached,m²,2110.0
225000.0,110.0,3.0,4.0,Semi-D,m²,2045.0
795000.0,343.0,6.0,4.0,Detached,m²,2318.0
595000.0,78.0,2.0,1.0,Detached,m²,7628.0
250000.0,69.0,2.0,1.0,Apartment,m²,3623.0
1250000.0,163.0,3.0,2.0,Semi-D,m²,7669.0
1750000.0,221.0,4.0,2.0,Semi-D,m²,7919.0
745000.0,232.0,5.0,4.0,Detached,m²,3211.0
1500000.0,199.0,5.0,3.0,Semi-D,m²,7538.0
595000.0,130.0,4.0,3.0,Semi-D,m²,4577.0
495000.0,220.0,5.0,3.0,Detached,m²,2250.0
1500000.0,312.0,4.0,4.0,Detached,m²,4808.0
285000.0,120.0,3.0,3.0,Semi-D,m²,2375.0
249950.0,132.0,3.0,2.0,Detached,m²,1894.0
575000.0,111.0,3.0,3.0,Semi-D,m²,5180.0
249000.0,102.0,3.0,3.0,Semi-D,m²,2441.0
395000.0,99.0,4.0,1.0,Detached,m²,3990.0
275000.0,77.0,3.0,2.0,Semi-D,m²,3571.0
320000.0,76.0,2.0,2.0,Apartment,m²,4211.0
215000.0,70.0,1.0,2.0,Apartment,m²,3071.0
560000.0,91.0,3.0,2.0,Apartment,m²,6154.0
345000.0,130.0,4.0,2.0,Semi-D,m²,2654.0
165000.0,90.0,3.0,1.0,Semi-D,m²,1833.0
240000.0,123.0,4.0,3.0,Semi-D,m²,1951.0
300000.0,256.0,4.0,2.0,Semi-D,m²,1172.0
235000.0,124.0,4.0,2.0,Detached,m²,1895.0
275000.0,124.0,3.0,3.0,Semi-D,m²,2218.0
430000.0,60.0,2.0,1.0,Apartment,m²,7167.0
325000.0,108.0,3.0,2.0,Detached,m²,3009.0
200000.0,58.0,2.0,1.0,Apartment,m²,3448.0
330000.0,121.0,3.0,3.0,Semi-D,m²,2727.0
850000.0,157.0,3.0,3.0,Detached,m²,5414.0
255000.0,112.0,4.0,2.0,Detached,m²,2277.0
245000.0,154.0,4.0,2.0,Detached,m²,1591.0
230000.0,120.0,3.0,2.0,Semi-D,m²,1917.0
1250000.0,386.0,6.0,5.0,Detached,m²,3238.0
1550000.0,286.0,5.0,6.0,Detached,m²,5420.0
395000.0,137.0,4.0,2.0,Detached,m²,2883.0
249000.0,125.0,5.0,2.0,Detached,m²,1992.0
445000.0,115.0,4.0,4.0,Semi-D,m²,3870.0
260000.0,38.0,1.0,1.0,Apartment,m²,6842.0
395000.0,93.0,2.0,2.0,Apartment,m²,4247.0
339950.0,48.0,1.0,1.0,Apartment,m²,7082.0
180000.0,116.0,3.0,2.0,Semi-D,m²,1552.0
427479.0,200.0,6.0,3.0,Detached,m²,2137.0
260000.0,58.0,2.0,1.0,Detached,m²,4483.0
165000.0,47.0,1.0,1.0,Apartment,m²,3511.0
575000.0,175.0,4.0,3.0,Detached,m²,3286.0
60000.0,107.0,4.0,2.0,Detached,m²,561.0
260000.0,125.0,3.0,3.0,Semi-D,m²,2080.0
1400000.0,262.0,6.0,3.0,Detached,m²,5344.0
725000.0,192.0,4.0,3.0,Detached,m²,3776.0
298000.0,96.0,3.0,3.0,Semi-D,m²,3104.0
225000.0,95.0,3.0,2.0,Semi-D,m²,2368.0
325000.0,40.0,1.0,1.0,Apartment,m²,8125.0
275000.0,75.0,3.0,1.0,Semi-D,m²,3667.0
190000.0,62.0,2.0,2.0,Apartment,m²,3065.0
250000.0,94.0,3.0,3.0,Semi-D,m²,2660.0
210000.0,70.0,2.0,2.0,Apartment,m²,3000.0
485000.0,94.0,3.0,1.0,Semi-D,m²,5160.0
420000.0,66.0,2.0,1.0,Detached,m²,6364.0
345000.0,115.0,3.0,1.0,Semi-D,m²,3000.0
229000.0,70.0,1.0,1.0,Apartment,m²,3271.0
365000.0,139.0,4.0,3.0,Semi-D,m²,2626.0
650000.0,220.0,5.0,6.0,Detached,m²,2955.0
695000.0,408.0,5.0,6.0,Detached,m²,1703.0
700000.0,140.0,4.0,3.0,Detached,m²,5000.0
450000.0,124.0,4.0,3.0,Detached,m²,3629.0
210000.0,76.0,2.0,1.0,Detached,m²,2763.0
349000.0,138.0,5.0,3.0,Detached,m²,2529.0
750000.0,266.0,7.0,7.0,Detached,m²,2820.0
499950.0,391.0,6.0,5.0,Detached,m²,1279.0
305000.0,175.0,4.0,4.0,Detached,m²,1743.0
165000.0,71.0,3.0,1.0,Apartment,m²,2324.0
265000.0,86.0,2.0,2.0,Apartment,m²,3081.0
195000.0,70.0,2.0,2.0,Apartment,m²,2786.0
595000.0,200.0,4.0,2.0,Detached,m²,2975.0
215000.0,77.0,3.0,2.0,Semi-D,m²,2792.0
280000.0,124.0,4.0,3.0,Detached,m²,2258.0
450000.0,288.0,5.0,5.0,Detached,m²,1562.0
300000.0,178.0,3.0,3.0,Detached,m²,1685.0
220000.0,77.0,3.0,1.0,Semi-D,m²,2857.0
490000.0,116.0,3.0,3.0,Semi-D,m²,4224.0
595000.0,160.0,4.0,3.0,Semi-D,m²,3719.0
325000.0,98.0,3.0,1.0,Detached,m²,3316.0
325000.0,203.0,3.0,2.0,Detached,m²,1601.0
445000.0,181.0,4.0,2.0,Detached,m²,2459.0
230000.0,137.0,5.0,2.0,Semi-D,m²,1679.0
300000.0,117.0,4.0,3.0,Detached,m²,2564.0
625000.0,228.0,4.0,3.0,Detached,m²,2741.0
285000.0,87.0,3.0,2.0,Semi-D,m²,3276.0
615000.0,129.0,4.0,2.0,Semi-D,m²,4767.0
675000.0,192.0,5.0,4.0,Detached,m²,3516.0
570000.0,70.0,2.0,2.0,Apartment,m²,8143.0
300000.0,118.0,5.0,2.0,Detached,m²,2542.0
550000.0,316.0,5.0,3.0,Detached,m²,1741.0
275000.0,125.0,4.0,3.0,Semi-D,m²,2200.0
495000.0,145.0,4.0,3.0,Semi-D,m²,3414.0
220000.0,76.0,3.0,1.0,Apartment,m²,2895.0
795000.0,138.0,4.0,3.0,Detached,m²,5761.0
745000.0,123.0,3.0,2.0,Semi-D,m²,6057.0
385000.0,108.0,3.0,2.0,Semi-D,m²,3565.0
330000.0,86.0,2.0,2.0,Apartment,m²,3837.0
395000.0,130.0,3.0,2.0,Detached,m²,3038.0
130000.0,65.0,2.0,1.0,Apartment,m²,2000.0
395000.0,219.0,4.0,3.0,Detached,m²,1804.0
495000.0,205.0,4.0,3.0,Detached,m²,2415.0
195000.0,111.0,3.0,2.0,Detached,m²,1757.0
395000.0,265.0,5.0,4.0,Detached,m²,1491.0
1750000.0,163.0,2.0,2.0,Apartment,m²,10736.0
650000.0,158.0,4.0,3.0,Detached,m²,4114.0
195000.0,87.0,3.0,1.0,Semi-D,m²,2241.0
1100000.0,294.0,3.0,3.0,Detached,m²,3741.0
775000.0,223.0,5.0,2.0,Detached,m²,3475.0
525000.0,399.0,6.0,5.0,Detached,m²,1316.0
195000.0,66.0,2.0,1.0,Apartment,m²,2955.0
330000.0,102.0,3.0,2.0,Semi-D,m²,3235.0
155000.0,106.0,3.0,4.0,Semi-D,m²,1462.0
645000.0,233.0,4.0,3.0,Detached,m²,2768.0
240000.0,67.0,2.0,2.0,Apartment,m²,3582.0
165000.0,113.0,4.0,1.0,Semi-D,m²,1460.0
235000.0,58.0,2.0,2.0,Apartment,m²,4052.0
235000.0,68.0,2.0,2.0,Apartment,m²,3456.0
240000.0,90.0,2.0,2.0,Apartment,m²,2667.0
800000.0,123.0,4.0,2.0,Semi-D,m²,6504.0
375000.0,66.0,2.0,2.0,Apartment,m²,5682.0
235000.0,107.0,3.0,2.0,Detached,m²,2196.0
450000.0,286.0,5.0,3.0,Detached,m²,1573.0
545000.0,68.0,2.0,2.0,Apartment,m²,8015.0
925000.0,163.0,4.0,4.0,Detached,m²,5675.0
385000.0,96.0,3.0,1.0,Semi-D,m²,4010.0
375000.0,174.0,3.0,5.0,Detached,m²,2155.0
345000.0,146.0,5.0,3.0,Semi-D,m²,2363.0
5800000.0,595.0,6.0,4.0,Semi-D,m²,9748.0
875000.0,190.0,4.0,3.0,Detached,m²,4605.0
395000.0,84.0,4.0,2.0,Semi-D,m²,4702.0
245000.0,66.0,2.0,1.0,Apartment,m²,3712.0
249000.0,125.0,5.0,2.0,Detached,m²,1992.0
1425000.0,201.0,4.0,4.0,Detached,m²,7090.0
249000.0,125.0,5.0,2.0,Detached,m²,1992.0
425000.0,105.0,3.0,2.0,Semi-D,m²,4048.0
465000.0,86.0,2.0,2.0,Apartment,m²,5407.0
290000.0,102.0,3.0,3.0,Semi-D,m²,2843.0
325000.0,187.0,4.0,2.0,Detached,m²,1738.0
320000.0,141.0,4.0,2.0,Detached,m²,2270.0
575000.0,99.0,3.0,2.0,Detached,m²,5808.0
235000.0,100.0,3.0,3.0,Semi-D,m²,2350.0
295000.0,98.0,3.0,3.0,Semi-D,m²,3010.0
195000.0,56.0,2.0,1.0,Detached,m²,3482.0
1900000.0,249.0,6.0,3.0,Semi-D,m²,7631.0
825000.0,121.0,4.0,4.0,Detached,m²,6818.0
189000.0,130.0,4.0,1.0,Semi-D,m²,1454.0
360000.0,106.0,3.0,3.0,Semi-D,m²,3396.0
435000.0,74.0,3.0,1.0,Semi-D,m²,5878.0
695000.0,155.0,5.0,3.0,Semi-D,m²,4484.0
240000.0,129.0,3.0,1.0,Semi-D,m²,1860.0
2300000.0,600.0,6.0,5.0,Detached,m²,3833.0
265000.0,83.0,2.0,2.0,Apartment,m²,3193.0
350000.0,136.0,3.0,3.0,Apartment,m²,2574.0
640000.0,164.0,4.0,4.0,Detached,m²,3902.0
2450000.0,310.0,5.0,3.0,Detached,m²,7903.0
125000.0,62.0,2.0,1.0,Semi-D,m²,2016.0
695000.0,70.0,3.0,1.0,Detached,m²,9929.0
485000.0,94.0,2.0,2.0,Apartment,m²,5160.0
325000.0,73.0,2.0,2.0,Apartment,m²,4452.0
340000.0,154.0,5.0,2.0,Semi-D,m²,2208.0
235000.0,62.0,2.0,1.0,Apartment,m²,3790.0
90000.0,42.0,1.0,1.0,Apartment,m²,2143.0
153000.0,208.0,4.0,4.0,Detached,m²,736.0
435000.0,95.0,3.0,1.0,Semi-D,m²,4579.0
275000.0,88.0,2.0,2.0,Apartment,m²,3125.0
130000.0,56.0,2.0,1.0,Detached,m²,2321.0
330000.0,126.0,3.0,2.0,Detached,m²,2619.0
375000.0,175.0,5.0,4.0,Detached,m²,2143.0
310000.0,113.0,3.0,3.0,Semi-D,m²,2743.0
280000.0,68.0,2.0,2.0,Apartment,m²,4118.0
415000.0,98.0,3.0,1.0,Semi-D,m²,4235.0
725000.0,137.0,3.0,3.0,Detached,m²,5292.0
235000.0,66.0,2.0,2.0,Apartment,m²,3561.0
225000.0,173.0,4.0,2.0,Semi-D,m²,1301.0
395000.0,91.0,2.0,2.0,Detached,m²,4341.0
295000.0,105.0,3.0,1.0,Semi-D,m²,2810.0
450000.0,89.0,3.0,1.0,Semi-D,m²,5056.0
130000.0,85.0,2.0,1.0,Apartment,m²,1529.0
385000.0,114.0,4.0,3.0,Semi-D,m²,3377.0
409000.0,220.0,5.0,3.0,Detached,m²,1859.0
210000.0,78.0,3.0,1.0,Detached,m²,2692.0
220000.0,47.0,1.0,1.0,Apartment,m²,4681.0
1250000.0,197.0,4.0,4.0,Semi-D,m²,6345.0
650000.0,169.0,3.0,1.0,Apartment,m²,3846.0
650000.0,205.0,5.0,3.0,Detached,m²,3171.0
150000.0,64.0,2.0,1.0,Apartment,m²,2344.0
325000.0,203.0,3.0,2.0,Detached,m²,1601.0
550000.0,111.0,3.0,3.0,Semi-D,m²,4955.0
335000.0,370.0,6.0,4.0,Detached,m²,905.0
115000.0,64.0,2.0,1.0,Apartment,m²,1797.0
845000.0,196.0,4.0,3.0,Detached,m²,4311.0
1200000.0,205.0,5.0,4.0,Detached,m²,5854.0
425000.0,68.0,2.0,1.0,Semi-D,m²,6250.0
400000.0,234.0,5.0,3.0,Detached,m²,1709.0
195000.0,100.0,3.0,2.0,Semi-D,m²,1950.0
330000.0,82.0,3.0,2.0,Detached,m²,4024.0
235000.0,80.0,2.0,2.0,Apartment,m²,2938.0
395000.0,160.0,4.0,2.0,Detached,m²,2469.0
239000.0,160.0,5.0,5.0,Semi-D,m²,1494.0
275000.0,82.0,4.0,2.0,Detached,m²,3354.0
210000.0,80.0,3.0,1.0,Semi-D,m²,2625.0
330000.0,123.0,4.0,3.0,Semi-D,m²,2683.0
595000.0,155.0,4.0,3.0,Detached,m²,3839.0
395000.0,129.0,5.0,2.0,Detached,m²,3062.0
225000.0,95.0,4.0,2.0,Detached,m²,2368.0
200000.0,118.0,3.0,3.0,Semi-D,m²,1695.0
149000.0,60.0,2.0,1.0,Semi-D,m²,2483.0
210000.0,60.0,2.0,2.0,Apartment,m²,3500.0
995000.0,135.0,4.0,3.0,Detached,m²,7370.0
495000.0,95.0,2.0,2.0,Apartment,m²,5211.0
90000.0,261.0,4.0,2.0,Detached,m²,345.0
425000.0,69.0,2.0,2.0,Apartment,m²,6159.0
150000.0,84.0,2.0,1.0,Apartment,m²,1786.0
240000.0,77.0,3.0,1.0,Detached,m²,3117.0
295000.0,176.0,5.0,4.0,Detached,m²,1676.0
335000.0,104.0,3.0,3.0,Semi-D,m²,3221.0
1195000.0,221.0,5.0,3.0,Detached,m²,5407.0
495000.0,205.0,4.0,3.0,Detached,m²,2415.0
925000.0,127.0,4.0,1.0,Semi-D,m²,7283.0
515000.0,182.0,4.0,3.0,Detached,m²,2830.0
210000.0,165.0,4.0,3.0,Semi-D,m²,1273.0
2450000.0,375.0,4.0,5.0,Detached,m²,6533.0
280000.0,180.0,4.0,2.0,Detached,m²,1556.0
210000.0,52.0,2.0,1.0,Apartment,m²,4038.0
380000.0,113.0,4.0,3.0,Semi-D,m²,3363.0
350000.0,105.0,3.0,1.0,Semi-D,m²,3333.0
250000.0,177.0,4.0,3.0,Detached,m²,1412.0
370000.0,71.0,2.0,1.0,Apartment,m²,5211.0
330000.0,53.0,2.0,1.0,Apartment,m²,6226.0
295000.0,128.0,4.0,3.0,Detached,m²,2305.0
250000.0,61.0,2.0,1.0,Apartment,m²,4098.0
228950.0,91.0,3.0,1.0,Semi-D,m²,2516.0
395000.0,127.0,3.0,3.0,Semi-D,m²,3110.0
140000.0,70.0,1.0,1.0,Semi-D,m²,2000.0
360000.0,249.0,5.0,3.0,Detached,m²,1446.0
220000.0,154.0,4.0,2.0,Detached,m²,1429.0
335000.0,96.0,3.0,3.0,Semi-D,m²,3490.0
245000.0,99.0,3.0,3.0,Semi-D,m²,2475.0
265000.0,44.0,2.0,1.0,Apartment,m²,6023.0
600000.0,139.0,4.0,2.0,Semi-D,m²,4317.0
200000.0,159.0,3.0,1.0,Detached,m²,1258.0
485000.0,115.0,4.0,2.0,Semi-D,m²,4217.0
1595000.0,224.0,5.0,3.0,Semi-D,m²,7121.0
199950.0,157.0,3.0,3.0,Detached,m²,1274.0
349000.0,110.0,3.0,3.0,Semi-D,m²,3173.0
158000.0,101.0,2.0,1.0,Detached,m²,1564.0
345000.0,94.0,4.0,2.0,Detached,m²,3670.0
225000.0,87.0,2.0,2.0,Semi-D,m²,2586.0
225000.0,140.0,4.0,2.0,Semi-D,m²,1607.0
295000.0,80.0,3.0,1.0,Semi-D,m²,3688.0
165000.0,59.0,2.0,1.0,Detached,m²,2797.0
289000.0,93.0,3.0,2.0,Semi-D,m²,3108.0
219000.0,66.0,2.0,1.0,Apartment,m²,3318.0
430000.0,140.0,4.0,3.0,Detached,m²,3071.0
1150000.0,177.0,4.0,3.0,Detached,m²,6497.0
525000.0,98.0,3.0,2.0,Semi-D,m²,5357.0
350000.0,88.0,2.0,2.0,Apartment,m²,3977.0
315000.0,76.0,2.0,2.0,Apartment,m²,4145.0
430000.0,140.0,4.0,3.0,Detached,m²,3071.0
250000.0,96.0,3.0,3.0,Detached,m²,2604.0
420000.0,74.0,2.0,1.0,Apartment,m²,5676.0
645000.0,112.0,3.0,2.0,Semi-D,m²,5759.0
245000.0,52.0,2.0,1.0,Semi-D,m²,4712.0
125000.0,135.0,4.0,1.0,Detached,m²,926.0
2000000.0,251.0,4.0,3.0,Detached,m²,7968.0
625000.0,161.0,4.0,2.0,Semi-D,m²,3882.0
595000.0,136.0,4.0,2.0,Detached,m²,4375.0
220000.0,56.0,2.0,1.0,Apartment,m²,3929.0
365000.0,125.0,3.0,2.0,Semi-D,m²,2920.0
725000.0,124.0,4.0,2.0,Semi-D,m²,5847.0
895000.0,206.0,5.0,4.0,Semi-D,m²,4345.0
399000.0,303.0,5.0,4.0,Detached,m²,1317.0
275000.0,50.0,1.0,1.0,Apartment,m²,5500.0
1350000.0,160.0,4.0,1.0,Semi-D,m²,8438.0
445000.0,89.0,2.0,2.0,Apartment,m²,5000.0
295000.0,77.0,2.0,2.0,Apartment,m²,3831.0
695000.0,310.0,6.0,5.0,Detached,m²,2242.0
235000.0,77.0,2.0,1.0,Apartment,m²,3052.0
395000.0,375.0,4.0,3.0,Detached,m²,1053.0
1250000.0,183.0,4.0,3.0,Detached,m²,6831.0
300000.0,173.0,7.0,2.0,Detached,m²,1734.0
1150000.0,214.0,5.0,3.0,Detached,m²,5374.0
925000.0,193.0,5.0,4.0,Detached,m²,4793.0
295000.0,65.0,1.0,1.0,Apartment,m²,4538.0
195000.0,42.0,1.0,1.0,Apartment,m²,4643.0
585000.0,118.0,3.0,2.0,Semi-D,m²,4958.0
240000.0,111.0,3.0,2.0,Semi-D,m²,2162.0
220000.0,44.0,1.0,1.0,Apartment,m²,5000.0
195000.0,67.0,2.0,2.0,Apartment,m²,2910.0
290000.0,126.0,3.0,2.0,Semi-D,m²,2302.0
279000.0,121.0,3.0,2.0,Semi-D,m²,2306.0
480000.0,101.0,3.0,3.0,Semi-D,m²,4752.0
270000.0,110.0,3.0,2.0,Semi-D,m²,2455.0
575000.0,163.0,4.0,3.0,Detached,m²,3528.0
375000.0,98.0,3.0,3.0,Semi-D,m²,3827.0
175000.0,78.0,2.0,2.0,Apartment,m²,2244.0
270000.0,145.0,4.0,3.0,Semi-D,m²,1862.0
850000.0,181.0,4.0,2.0,Detached,m²,4696.0
750000.0,328.0,5.0,5.0,Detached,m²,2287.0
295000.0,104.0,3.0,1.0,Detached,m²,2837.0
550000.0,67.0,2.0,1.0,Semi-D,m²,8209.0
475000.0,76.0,2.0,2.0,Apartment,m²,6250.0
335000.0,134.0,3.0,3.0,Detached,m²,2500.0
650000.0,67.0,3.0,1.0,Semi-D,m²,9701.0
689000.0,120.0,4.0,3.0,Semi-D,m²,5742.0
480000.0,110.0,4.0,3.0,Semi-D,m²,4364.0
475000.0,134.0,3.0,3.0,Semi-D,m²,3545.0
250000.0,67.0,2.0,1.0,Apartment,m²,3731.0
330000.0,115.0,4.0,3.0,Semi-D,m²,2870.0
225000.0,117.0,4.0,3.0,Semi-D,m²,1923.0
1275000.0,219.0,5.0,2.0,Detached,m²,5822.0
360000.0,87.0,3.0,1.0,Semi-D,m²,4138.0
375000.0,68.0,3.0,2.0,Apartment,m²,5515.0
370000.0,81.0,3.0,2.0,Semi-D,m²,4568.0
340000.0,149.0,4.0,3.0,Detached,m²,2282.0
595000.0,150.0,4.0,3.0,Semi-D,m²,3967.0
200000.0,66.0,2.0,2.0,Detached,m²,3030.0
240000.0,60.0,2.0,1.0,Apartment,m²,4000.0
395000.0,183.0,4.0,4.0,Detached,m²,2158.0
667000.0,132.0,3.0,3.0,Semi-D,m²,5053.0
325000.0,86.0,3.0,2.0,Detached,m²,3779.0
435000.0,139.0,4.0,3.0,Detached,m²,3129.0
475000.0,144.0,4.0,2.0,Detached,m²,3299.0
275000.0,93.0,3.0,2.0,Semi-D,m²,2957.0
349000.0,185.0,4.0,2.0,Detached,m²,1886.0
350000.0,105.0,4.0,3.0,Semi-D,m²,3333.0
298000.0,85.0,2.0,2.0,Apartment,m²,3506.0
375000.0,288.0,5.0,3.0,Detached,m²,1302.0
410000.0,102.0,3.0,3.0,Semi-D,m²,4020.0
185000.0,84.0,3.0,2.0,Apartment,m²,2202.0
360000.0,195.0,4.0,4.0,Detached,m²,1846.0
475000.0,189.0,4.0,2.0,Detached,m²,2513.0
268000.0,48.0,1.0,1.0,Apartment,m²,5583.0
349000.0,272.0,6.0,4.0,Detached,m²,1283.0
225000.0,101.0,3.0,3.0,Semi-D,m²,2228.0
375000.0,76.0,2.0,2.0,Apartment,m²,4934.0
230000.0,95.0,3.0,2.0,Detached,m²,2421.0
219000.0,80.0,2.0,2.0,Detached,m²,2738.0
335000.0,120.0,3.0,3.0,Semi-D,m²,2792.0
295000.0,79.0,2.0,2.0,Apartment,m²,3734.0
219000.0,108.0,3.0,2.0,Semi-D,m²,2028.0
190000.0,133.0,4.0,3.0,Semi-D,m²,1429.0
220000.0,111.0,3.0,3.0,Semi-D,m²,1982.0
565000.0,290.0,5.0,5.0,Detached,m²,1948.0
333000.0,117.0,3.0,3.0,Detached,m²,2846.0
725000.0,205.0,4.0,4.0,Detached,m²,3537.0
725000.0,208.0,5.0,3.0,Semi-D,m²,3486.0
245000.0,105.0,3.0,1.0,Semi-D,m²,2333.0
1300000.0,220.0,4.0,3.0,Detached,m²,5909.0
1100000.0,330.0,4.0,3.0,Detached,m²,3333.0
1350000.0,155.0,4.0,3.0,Semi-D,m²,8710.0
375000.0,110.0,3.0,2.0,Semi-D,m²,3409.0
150000.0,75.0,3.0,1.0,Detached,m²,2000.0
285000.0,58.0,2.0,1.0,Apartment,m²,4914.0
425000.0,160.0,2.0,3.0,Semi-D,m²,2656.0
320000.0,100.0,3.0,2.0,Detached,m²,3200.0
400000.0,112.0,3.0,2.0,Semi-D,m²,3571.0
155000.0,122.0,3.0,1.0,Detached,m²,1270.0
295000.0,123.0,4.0,3.0,Semi-D,m²,2398.0
700000.0,151.0,4.0,1.0,Semi-D,m²,4636.0
525000.0,160.0,3.0,3.0,Detached,m²,3281.0
325000.0,160.0,4.0,3.0,Detached,m²,2031.0
580000.0,170.0,4.0,3.0,Detached,m²,3412.0
279000.0,110.0,3.0,3.0,Semi-D,m²,2536.0
850000.0,125.0,3.0,2.0,Detached,m²,6800.0
369000.0,99.0,3.0,3.0,Semi-D,m²,3727.0
425000.0,262.0,5.0,3.0,Detached,m²,1622.0
1495000.0,211.0,4.0,3.0,Detached,m²,7085.0
1195000.0,213.0,5.0,3.0,Detached,m²,5610.0
239000.0,130.0,4.0,2.0,Semi-D,m²,1838.0
435000.0,69.0,2.0,1.0,Apartment,m²,6304.0
395000.0,110.0,3.0,2.0,Semi-D,m²,3591.0
469000.0,152.0,3.0,3.0,Detached,m²,3086.0
630000.0,440.0,4.0,3.0,Detached,m²,1432.0
350000.0,108.0,3.0,2.0,Semi-D,m²,3241.0
240000.0,88.0,3.0,1.0,Semi-D,m²,2727.0
235000.0,64.0,2.0,1.0,Apartment,m²,3672.0
145000.0,113.0,3.0,3.0,Semi-D,m²,1283.0
230000.0,100.0,3.0,2.0,Detached,m²,2300.0
235000.0,97.0,3.0,2.0,Semi-D,m²,2423.0
575000.0,223.0,4.0,4.0,Detached,m²,2578.0
95000.0,38.0,1.0,1.0,Apartment,m²,2500.0
325000.0,122.0,5.0,3.0,Semi-D,m²,2664.0
585000.0,106.0,2.0,1.0,Semi-D,m²,5519.0
480000.0,280.0,4.0,4.0,Detached,m²,1714.0
195000.0,99.0,3.0,2.0,Semi-D,m²,1970.0
895000.0,134.0,3.0,2.0,Semi-D,m²,6679.0
550000.0,224.0,3.0,3.0,Detached,m²,2455.0
635000.0,124.0,4.0,2.0,Semi-D,m²,5121.0
140000.0,95.0,4.0,1.0,Detached,m²,1474.0
775000.0,104.0,3.0,2.0,Semi-D,m²,7452.0
575000.0,149.0,5.0,2.0,Detached,m²,3859.0
140000.0,70.0,3.0,1.0,Detached,m²,2000.0
1200000.0,443.0,6.0,5.0,Detached,m²,2709.0
169000.0,204.0,4.0,3.0,Detached,m²,828.0
349000.0,144.0,4.0,3.0,Detached,m²,2424.0
625000.0,148.0,5.0,2.0,Semi-D,m²,4223.0
315000.0,109.0,3.0,3.0,Semi-D,m²,2890.0
485000.0,208.0,4.0,4.0,Detached,m²,2332.0
350000.0,123.0,3.0,2.0,Semi-D,m²,2846.0
295000.0,40.0,1.0,1.0,Apartment,m²,7375.0
390000.0,196.0,4.0,4.0,Detached,m²,1990.0
465000.0,120.0,4.0,3.0,Detached,m²,3875.0
299000.0,120.0,4.0,3.0,Semi-D,m²,2492.0
350000.0,129.0,5.0,3.0,Detached,m²,2713.0
390000.0,140.0,4.0,3.0,Semi-D,m²,2786.0
495000.0,131.0,4.0,4.0,Apartment,m²,3779.0
375000.0,70.0,2.0,1.0,Apartment,m²,5357.0
227500.0,67.0,3.0,1.0,Semi-D,m²,3396.0
250000.0,49.0,1.0,1.0,Apartment,m²,5102.0
595000.0,189.0,4.0,2.0,Detached,m²,3148.0
469000.0,154.0,5.0,3.0,Detached,m²,3045.0
850000.0,89.0,2.0,2.0,Apartment,m²,9551.0
295000.0,68.0,2.0,1.0,Apartment,m²,4338.0
500000.0,437.0,4.0,3.0,Detached,m²,1144.0
160000.0,71.0,2.0,1.0,Apartment,m²,2254.0
295000.0,128.0,2.0,1.0,Detached,m²,2305.0
320000.0,98.0,3.0,1.0,Semi-D,m²,3265.0
460000.0,93.0,3.0,2.0,Semi-D,m²,4946.0
390000.0,230.0,4.0,4.0,Detached,m²,1696.0
325000.0,50.0,2.0,1.0,Apartment,m²,6500.0
225000.0,106.0,3.0,3.0,Semi-D,m²,2123.0
1250000.0,140.0,4.0,3.0,Semi-D,m²,8929.0
760000.0,131.0,4.0,2.0,Semi-D,m²,5802.0
220000.0,50.0,1.0,1.0,Apartment,m²,4400.0
590000.0,124.0,3.0,2.0,Detached,m²,4758.0
225000.0,131.0,3.0,4.0,Detached,m²,1718.0
